order_id,order_date,region,product,category,quantity,price,revenue
7856,2023-11-24 07:00:00,South,Laptop,Accessories,2,903,1806
7857,2023-11-24 08:00:00,North,Tablet,Accessories,3,598,1794
7858,2023-11-24 09:00:00,South,Phone,Electronics,3,273,819
7859,2023-11-24 10:00:00,North,Headphones,Accessories,1,762,762
7860,2023-11-24 11:00:00,East,Tablet,Accessories,1,699,699
7861,2023-11-24 12:00:00,North,Headphones,Accessories,1,912,912
7862,2023-11-24 13:00:00,North,Laptop,Electronics,3,608,1824
7863,2023-11-24 14:00:00,East,Headphones,Accessories,4,877,3508
7864,2023-11-24 15:00:00,South,Tablet,Electronics,1,409,409
7865,2023-11-24 16:00:00,East,Phone,Electronics,4,169,676
7866,2023-11-24 17:00:00,North,Phone,Accessories,4,304,1216
7867,2023-11-24 18:00:00,East,Tablet,Accessories,4,440,1760
7868,2023-11-24 19:00:00,North,Phone,Electronics,2,131,262
7869,2023-11-24 20:00:00,East,Headphones,Electronics,3,142,426
7870,2023-11-24 21:00:00,West,Phone,Accessories,1,217,217
7871,2023-11-24 22:00:00,West,Phone,Electronics,3,988,2964
7872,2023-11-24 23:00:00,East,Headphones,Accessories,3,114,342
7873,2023-11-25 00:00:00,South,Headphones,Electronics,2,421,842
7874,2023-11-25 01:00:00,North,Headphones,Accessories,2,726,1452
7875,2023-11-25 02:00:00,West,Laptop,Electronics,2,436,872
7876,2023-11-25 03:00:00,South,Headphones,Accessories,3,631,1893
7877,2023-11-25 04:00:00,North,Headphones,Accessories,4,789,3156
7878,2023-11-25 05:00:00,West,Laptop,Electronics,3,873,2619
7879,2023-11-25 06:00:00,West,Phone,Accessories,2,690,1380
7880,2023-11-25 07:00:00,East,Headphones,Electronics,3,480,1440
7881,2023-11-25 08:00:00,North,Tablet,Electronics,2,610,1220
7882,2023-11-25 09:00:00,South,Headphones,Electronics,2,219,438
7883,2023-11-25 10:00:00,South,Headphones,Electronics,1,125,125
7884,2023-11-25 11:00:00,South,Laptop,Accessories,4,633,2532
7885,2023-11-25 12:00:00,North,Tablet,Electronics,2,812,1624
7886,2023-11-25 13:00:00,South,Phone,Electronics,1,163,163
7887,2023-11-25 14:00:00,South,Phone,Electronics,4,559,2236
7888,2023-11-25 15:00:00,South,Tablet,Accessories,2,825,1650
7889,2023-11-25 16:00:00,East,Headphones,Electronics,4,413,1652
7890,2023-11-25 17:00:00,East,Laptop,Accessories,4,904,3616
7891,2023-11-25 18:00:00,North,Tablet,Accessories,3,689,2067
7892,2023-11-25 19:00:00,North,Tablet,Electronics,1,315,315
7893,2023-11-25 20:00:00,South,Phone,Accessories,4,555,2220
7894,2023-11-25 21:00:00,East,Laptop,Electronics,3,835,2505
7895,2023-11-25 22:00:00,West,Tablet,Accessories,4,988,3952
7896,2023-11-25 23:00:00,West,Laptop,Accessories,3,639,1917
7897,2023-11-26 00:00:00,South,Headphones,Electronics,2,916,1832
7898,2023-11-26 01:00:00,South,Phone,Accessories,2,812,1624
7899,2023-11-26 02:00:00,East,Headphones,Electronics,3,678,2034
7900,2023-11-26 03:00:00,East,Laptop,Accessories,2,572,1144
7901,2023-11-26 04:00:00,East,Headphones,Electronics,2,458,916
7902,2023-11-26 05:00:00,North,Phone,Electronics,2,225,450
7903,2023-11-26 06:00:00,North,Laptop,Electronics,4,960,3840
7904,2023-11-26 07:00:00,South,Tablet,Electronics,3,806,2418
7905,2023-11-26 08:00:00,North,Headphones,Accessories,1,785,785
7906,2023-11-26 09:00:00,East,Phone,Electronics,1,186,186
7907,2023-11-26 10:00:00,East,Tablet,Electronics,3,442,1326
7908,2023-11-26 11:00:00,North,Phone,Electronics,4,922,3688
7909,2023-11-26 12:00:00,West,Laptop,Electronics,2,494,988
7910,2023-11-26 13:00:00,South,Laptop,Accessories,2,583,1166
7911,2023-11-26 14:00:00,West,Headphones,Electronics,4,765,3060
7912,2023-11-26 15:00:00,South,Phone,Accessories,1,555,555
7913,2023-11-26 16:00:00,West,Phone,Electronics,3,575,1725
7914,2023-11-26 17:00:00,North,Phone,Electronics,3,309,927
7915,2023-11-26 18:00:00,South,Laptop,Electronics,4,624,2496
7916,2023-11-26 19:00:00,South,Headphones,Electronics,2,775,1550
7917,2023-11-26 20:00:00,South,Phone,Electronics,2,866,1732
7918,2023-11-26 21:00:00,East,Phone,Electronics,2,995,1990
7919,2023-11-26 22:00:00,East,Tablet,Accessories,3,675,2025
7920,2023-11-26 23:00:00,West,Phone,Accessories,1,406,406
7921,2023-11-27 00:00:00,North,Headphones,Electronics,3,175,525
7922,2023-11-27 01:00:00,East,Tablet,Electronics,4,121,484
7923,2023-11-27 02:00:00,South,Tablet,Electronics,3,159,477
7924,2023-11-27 03:00:00,East,Tablet,Accessories,4,485,1940
7925,2023-11-27 04:00:00,North,Laptop,Electronics,3,155,465
7926,2023-11-27 05:00:00,East,Tablet,Accessories,1,267,267
7927,2023-11-27 06:00:00,South,Phone,Accessories,4,511,2044
7928,2023-11-27 07:00:00,West,Laptop,Accessories,2,816,1632
7929,2023-11-27 08:00:00,South,Laptop,Accessories,2,964,1928
7930,2023-11-27 09:00:00,North,Laptop,Accessories,3,870,2610
7931,2023-11-27 10:00:00,West,Laptop,Electronics,3,290,870
7932,2023-11-27 11:00:00,East,Laptop,Accessories,1,581,581
7933,2023-11-27 12:00:00,East,Laptop,Accessories,1,666,666
7934,2023-11-27 13:00:00,East,Laptop,Electronics,2,515,1030
7935,2023-11-27 14:00:00,West,Tablet,Electronics,3,439,1317
7936,2023-11-27 15:00:00,South,Headphones,Accessories,4,895,3580
7937,2023-11-27 16:00:00,West,Phone,Electronics,1,991,991
7938,2023-11-27 17:00:00,West,Phone,Electronics,4,875,3500
7939,2023-11-27 18:00:00,North,Tablet,Electronics,4,358,1432
7940,2023-11-27 19:00:00,West,Tablet,Accessories,1,449,449
7941,2023-11-27 20:00:00,East,Laptop,Accessories,3,700,2100
7942,2023-11-27 21:00:00,South,Headphones,Electronics,4,536,2144
7943,2023-11-27 22:00:00,South,Laptop,Electronics,3,321,963
7944,2023-11-27 23:00:00,South,Tablet,Accessories,4,512,2048
7945,2023-11-28 00:00:00,East,Laptop,Accessories,3,449,1347
7946,2023-11-28 01:00:00,East,Phone,Electronics,3,581,1743
7947,2023-11-28 02:00:00,East,Phone,Accessories,3,700,2100
7948,2023-11-28 03:00:00,East,Laptop,Accessories,3,158,474
7949,2023-11-28 04:00:00,East,Headphones,Electronics,1,251,251
7950,2023-11-28 05:00:00,West,Laptop,Electronics,4,639,2556
7951,2023-11-28 06:00:00,East,Laptop,Accessories,3,324,972
7952,2023-11-28 07:00:00,East,Headphones,Accessories,2,417,834
7953,2023-11-28 08:00:00,East,Headphones,Accessories,4,662,2648
7954,2023-11-28 09:00:00,East,Headphones,Electronics,4,874,3496
7955,2023-11-28 10:00:00,South,Phone,Electronics,3,378,1134
7956,2023-11-28 11:00:00,East,Laptop,Electronics,4,657,2628
7957,2023-11-28 12:00:00,West,Tablet,Electronics,2,573,1146
7958,2023-11-28 13:00:00,West,Headphones,Accessories,2,945,1890
7959,2023-11-28 14:00:00,West,Headphones,Electronics,2,717,1434
7960,2023-11-28 15:00:00,North,Laptop,Electronics,4,895,3580
7961,2023-11-28 16:00:00,South,Tablet,Accessories,4,123,492
7962,2023-11-28 17:00:00,East,Laptop,Electronics,3,618,1854
7963,2023-11-28 18:00:00,North,Laptop,Accessories,4,467,1868
7964,2023-11-28 19:00:00,East,Headphones,Electronics,4,434,1736
7965,2023-11-28 20:00:00,North,Headphones,Accessories,3,532,1596
7966,2023-11-28 21:00:00,North,Phone,Accessories,2,102,204
7967,2023-11-28 22:00:00,West,Tablet,Accessories,3,357,1071
7968,2023-11-28 23:00:00,West,Tablet,Electronics,1,362,362
7969,2023-11-29 00:00:00,North,Headphones,Accessories,4,220,880
7970,2023-11-29 01:00:00,West,Headphones,Electronics,4,819,3276
7971,2023-11-29 02:00:00,North,Headphones,Electronics,1,120,120
7972,2023-11-29 03:00:00,South,Tablet,Electronics,1,239,239
7973,2023-11-29 04:00:00,West,Phone,Electronics,1,576,576
7974,2023-11-29 05:00:00,West,Tablet,Electronics,3,891,2673
7975,2023-11-29 06:00:00,West,Headphones,Electronics,2,388,776
7976,2023-11-29 07:00:00,South,Headphones,Accessories,3,305,915
7977,2023-11-29 08:00:00,North,Phone,Accessories,1,142,142
7978,2023-11-29 09:00:00,East,Laptop,Electronics,3,949,2847
7979,2023-11-29 10:00:00,West,Laptop,Electronics,4,217,868
7980,2023-11-29 11:00:00,North,Tablet,Electronics,3,104,312
7981,2023-11-29 12:00:00,South,Laptop,Electronics,1,306,306
7982,2023-11-29 13:00:00,East,Laptop,Electronics,4,734,2936
7983,2023-11-29 14:00:00,West,Tablet,Accessories,2,938,1876
7984,2023-11-29 15:00:00,South,Headphones,Accessories,3,444,1332
7985,2023-11-29 16:00:00,South,Laptop,Electronics,3,241,723
7986,2023-11-29 17:00:00,East,Headphones,Electronics,1,471,471
7987,2023-11-29 18:00:00,North,Tablet,Accessories,2,331,662
7988,2023-11-29 19:00:00,West,Headphones,Electronics,4,263,1052
7989,2023-11-29 20:00:00,West,Headphones,Electronics,1,646,646
7990,2023-11-29 21:00:00,North,Tablet,Electronics,1,463,463
7991,2023-11-29 22:00:00,North,Headphones,Accessories,3,434,1302
7992,2023-11-29 23:00:00,North,Laptop,Accessories,2,110,220
7993,2023-11-30 00:00:00,East,Laptop,Electronics,1,507,507
7994,2023-11-30 01:00:00,East,Laptop,Accessories,3,174,522
7995,2023-11-30 02:00:00,West,Laptop,Accessories,4,399,1596
7996,2023-11-30 03:00:00,East,Headphones,Electronics,1,480,480
7997,2023-11-30 04:00:00,South,Laptop,Accessories,4,809,3236
7998,2023-11-30 05:00:00,West,Headphones,Accessories,4,952,3808
7999,2023-11-30 06:00:00,East,Phone,Accessories,3,875,2625
8000,2023-11-30 07:00:00,North,Headphones,Accessories,2,946,1892
8001,2023-11-30 08:00:00,South,Laptop,Accessories,4,985,3940
8002,2023-11-30 09:00:00,North,Phone,Accessories,1,835,835
8003,2023-11-30 10:00:00,West,Tablet,Electronics,2,733,1466
8004,2023-11-30 11:00:00,North,Headphones,Electronics,2,685,1370
8005,2023-11-30 12:00:00,East,Laptop,Electronics,3,127,381
8006,2023-11-30 13:00:00,East,Laptop,Accessories,1,562,562
8007,2023-11-30 14:00:00,West,Laptop,Electronics,1,495,495
8008,2023-11-30 15:00:00,North,Tablet,Accessories,3,782,2346
8009,2023-11-30 16:00:00,West,Phone,Accessories,3,475,1425
8010,2023-11-30 17:00:00,North,Phone,Electronics,2,520,1040
8011,2023-11-30 18:00:00,South,Laptop,Accessories,4,463,1852
8012,2023-11-30 19:00:00,East,Headphones,Electronics,4,994,3976
8013,2023-11-30 20:00:00,West,Laptop,Accessories,4,315,1260
8014,2023-11-30 21:00:00,South,Laptop,Electronics,4,930,3720
8015,2023-11-30 22:00:00,South,Headphones,Electronics,1,200,200
8016,2023-11-30 23:00:00,West,Laptop,Electronics,1,857,857
8017,2023-12-01 00:00:00,West,Tablet,Electronics,3,192,576
8018,2023-12-01 01:00:00,South,Laptop,Accessories,3,674,2022
8019,2023-12-01 02:00:00,North,Tablet,Electronics,4,365,1460
8020,2023-12-01 03:00:00,South,Laptop,Accessories,3,305,915
8021,2023-12-01 04:00:00,West,Phone,Electronics,1,179,179
8022,2023-12-01 05:00:00,South,Headphones,Electronics,4,136,544
8023,2023-12-01 06:00:00,North,Phone,Electronics,4,110,440
8024,2023-12-01 07:00:00,East,Laptop,Accessories,1,726,726
8025,2023-12-01 08:00:00,East,Laptop,Electronics,2,189,378
8026,2023-12-01 09:00:00,South,Tablet,Electronics,4,843,3372
8027,2023-12-01 10:00:00,North,Laptop,Accessories,3,118,354
8028,2023-12-01 11:00:00,East,Laptop,Electronics,2,663,1326
8029,2023-12-01 12:00:00,South,Laptop,Accessories,1,473,473
8030,2023-12-01 13:00:00,South,Phone,Electronics,2,885,1770
8031,2023-12-01 14:00:00,North,Tablet,Electronics,2,193,386
8032,2023-12-01 15:00:00,West,Phone,Electronics,4,131,524
8033,2023-12-01 16:00:00,South,Tablet,Accessories,2,762,1524
8034,2023-12-01 17:00:00,West,Phone,Electronics,3,239,717
8035,2023-12-01 18:00:00,West,Laptop,Electronics,4,669,2676
8036,2023-12-01 19:00:00,East,Phone,Electronics,1,120,120
8037,2023-12-01 20:00:00,West,Phone,Accessories,3,248,744
8038,2023-12-01 21:00:00,North,Tablet,Accessories,4,320,1280
8039,2023-12-01 22:00:00,East,Tablet,Accessories,2,832,1664
8040,2023-12-01 23:00:00,East,Phone,Accessories,3,853,2559
8041,2023-12-02 00:00:00,East,Tablet,Accessories,4,318,1272
8042,2023-12-02 01:00:00,South,Tablet,Accessories,4,640,2560
8043,2023-12-02 02:00:00,South,Tablet,Electronics,1,658,658
8044,2023-12-02 03:00:00,West,Headphones,Electronics,4,157,628
8045,2023-12-02 04:00:00,East,Tablet,Electronics,1,524,524
8046,2023-12-02 05:00:00,East,Headphones,Electronics,2,374,748
8047,2023-12-02 06:00:00,North,Headphones,Electronics,4,239,956
8048,2023-12-02 07:00:00,West,Tablet,Accessories,4,122,488
8049,2023-12-02 08:00:00,North,Phone,Accessories,2,477,954
8050,2023-12-02 09:00:00,West,Tablet,Accessories,4,472,1888
8051,2023-12-02 10:00:00,West,Laptop,Electronics,4,162,648
8052,2023-12-02 11:00:00,South,Phone,Accessories,3,663,1989
8053,2023-12-02 12:00:00,South,Headphones,Electronics,1,877,877
8054,2023-12-02 13:00:00,North,Headphones,Accessories,4,441,1764
8055,2023-12-02 14:00:00,West,Phone,Electronics,4,266,1064
8056,2023-12-02 15:00:00,East,Phone,Accessories,1,250,250
8057,2023-12-02 16:00:00,South,Tablet,Electronics,3,622,1866
8058,2023-12-02 17:00:00,East,Headphones,Accessories,1,706,706
8059,2023-12-02 18:00:00,North,Laptop,Electronics,4,683,2732
8060,2023-12-02 19:00:00,South,Tablet,Accessories,2,600,1200
8061,2023-12-02 20:00:00,South,Phone,Electronics,2,995,1990
8062,2023-12-02 21:00:00,West,Headphones,Electronics,3,659,1977
8063,2023-12-02 22:00:00,North,Phone,Electronics,3,447,1341
8064,2023-12-02 23:00:00,West,Phone,Electronics,4,371,1484
8065,2023-12-03 00:00:00,South,Phone,Accessories,3,529,1587
8066,2023-12-03 01:00:00,North,Tablet,Accessories,4,706,2824
8067,2023-12-03 02:00:00,South,Laptop,Accessories,2,332,664
8068,2023-12-03 03:00:00,North,Laptop,Electronics,3,659,1977
8069,2023-12-03 04:00:00,South,Headphones,Accessories,4,307,1228
8070,2023-12-03 05:00:00,East,Phone,Electronics,1,552,552
8071,2023-12-03 06:00:00,East,Laptop,Accessories,3,838,2514
8072,2023-12-03 07:00:00,West,Phone,Electronics,4,600,2400
8073,2023-12-03 08:00:00,East,Headphones,Accessories,4,688,2752
8074,2023-12-03 09:00:00,South,Phone,Electronics,1,960,960
8075,2023-12-03 10:00:00,South,Laptop,Electronics,2,318,636
8076,2023-12-03 11:00:00,East,Phone,Accessories,1,971,971
8077,2023-12-03 12:00:00,West,Laptop,Accessories,4,180,720
8078,2023-12-03 13:00:00,East,Headphones,Accessories,1,648,648
8079,2023-12-03 14:00:00,North,Phone,Electronics,1,713,713
8080,2023-12-03 15:00:00,North,Laptop,Electronics,4,802,3208
8081,2023-12-03 16:00:00,North,Headphones,Electronics,2,640,1280
8082,2023-12-03 17:00:00,East,Phone,Accessories,1,925,925
8083,2023-12-03 18:00:00,East,Headphones,Electronics,1,864,864
8084,2023-12-03 19:00:00,East,Laptop,Accessories,3,350,1050
8085,2023-12-03 20:00:00,North,Phone,Electronics,3,837,2511
8086,2023-12-03 21:00:00,West,Phone,Accessories,4,705,2820
8087,2023-12-03 22:00:00,South,Phone,Electronics,4,514,2056
8088,2023-12-03 23:00:00,East,Headphones,Electronics,4,185,740
8089,2023-12-04 00:00:00,West,Headphones,Accessories,3,721,2163
8090,2023-12-04 01:00:00,South,Laptop,Electronics,4,316,1264
8091,2023-12-04 02:00:00,South,Tablet,Electronics,1,295,295
8092,2023-12-04 03:00:00,South,Phone,Accessories,1,396,396
8093,2023-12-04 04:00:00,West,Phone,Electronics,2,143,286
8094,2023-12-04 05:00:00,West,Laptop,Accessories,4,492,1968
8095,2023-12-04 06:00:00,North,Phone,Accessories,1,542,542
8096,2023-12-04 07:00:00,West,Headphones,Electronics,1,189,189
8097,2023-12-04 08:00:00,West,Headphones,Electronics,2,254,508
8098,2023-12-04 09:00:00,West,Phone,Electronics,1,577,577
8099,2023-12-04 10:00:00,South,Phone,Accessories,2,720,1440
8100,2023-12-04 11:00:00,East,Headphones,Electronics,2,158,316
8101,2023-12-04 12:00:00,North,Phone,Accessories,3,209,627
8102,2023-12-04 13:00:00,East,Headphones,Electronics,1,578,578
8103,2023-12-04 14:00:00,East,Tablet,Electronics,3,717,2151
8104,2023-12-04 15:00:00,West,Tablet,Accessories,1,998,998
8105,2023-12-04 16:00:00,North,Phone,Electronics,3,832,2496
8106,2023-12-04 17:00:00,East,Phone,Electronics,2,874,1748
8107,2023-12-04 18:00:00,East,Phone,Electronics,2,693,1386
8108,2023-12-04 19:00:00,North,Headphones,Electronics,2,883,1766
8109,2023-12-04 20:00:00,West,Tablet,Electronics,2,148,296
8110,2023-12-04 21:00:00,East,Tablet,Accessories,1,476,476
8111,2023-12-04 22:00:00,South,Laptop,Electronics,4,131,524
8112,2023-12-04 23:00:00,East,Laptop,Accessories,1,585,585
8113,2023-12-05 00:00:00,South,Phone,Electronics,3,700,2100
8114,2023-12-05 01:00:00,West,Headphones,Electronics,1,630,630
8115,2023-12-05 02:00:00,East,Phone,Accessories,1,102,102
8116,2023-12-05 03:00:00,North,Tablet,Electronics,3,477,1431
8117,2023-12-05 04:00:00,North,Phone,Electronics,2,671,1342
8118,2023-12-05 05:00:00,East,Phone,Accessories,3,341,1023
8119,2023-12-05 06:00:00,West,Tablet,Accessories,3,640,1920
8120,2023-12-05 07:00:00,West,Tablet,Electronics,4,686,2744
8121,2023-12-05 08:00:00,North,Tablet,Accessories,4,681,2724
8122,2023-12-05 09:00:00,East,Tablet,Accessories,2,694,1388
8123,2023-12-05 10:00:00,West,Laptop,Accessories,3,456,1368
8124,2023-12-05 11:00:00,North,Headphones,Accessories,3,784,2352
8125,2023-12-05 12:00:00,South,Headphones,Electronics,3,296,888
8126,2023-12-05 13:00:00,East,Tablet,Electronics,1,957,957
8127,2023-12-05 14:00:00,South,Headphones,Accessories,4,518,2072
8128,2023-12-05 15:00:00,South,Headphones,Electronics,4,758,3032
8129,2023-12-05 16:00:00,West,Headphones,Accessories,2,372,744
8130,2023-12-05 17:00:00,West,Headphones,Electronics,4,601,2404
8131,2023-12-05 18:00:00,West,Tablet,Electronics,4,134,536
8132,2023-12-05 19:00:00,East,Phone,Accessories,2,724,1448
8133,2023-12-05 20:00:00,South,Phone,Accessories,3,560,1680
8134,2023-12-05 21:00:00,East,Phone,Electronics,1,817,817
8135,2023-12-05 22:00:00,West,Laptop,Electronics,2,769,1538
8136,2023-12-05 23:00:00,South,Headphones,Electronics,4,352,1408
8137,2023-12-06 00:00:00,East,Tablet,Accessories,2,733,1466
8138,2023-12-06 01:00:00,East,Tablet,Electronics,4,611,2444
8139,2023-12-06 02:00:00,North,Laptop,Accessories,3,147,441
8140,2023-12-06 03:00:00,East,Tablet,Accessories,3,284,852
8141,2023-12-06 04:00:00,West,Phone,Accessories,3,590,1770
8142,2023-12-06 05:00:00,East,Laptop,Electronics,4,372,1488
8143,2023-12-06 06:00:00,South,Tablet,Accessories,2,712,1424
8144,2023-12-06 07:00:00,East,Laptop,Electronics,4,626,2504
8145,2023-12-06 08:00:00,North,Laptop,Accessories,3,227,681
8146,2023-12-06 09:00:00,South,Tablet,Electronics,3,309,927
8147,2023-12-06 10:00:00,South,Phone,Electronics,3,723,2169
8148,2023-12-06 11:00:00,North,Tablet,Accessories,4,881,3524
8149,2023-12-06 12:00:00,West,Headphones,Accessories,1,241,241
8150,2023-12-06 13:00:00,South,Headphones,Electronics,3,272,816
8151,2023-12-06 14:00:00,West,Tablet,Electronics,2,964,1928
8152,2023-12-06 15:00:00,South,Phone,Accessories,3,777,2331
8153,2023-12-06 16:00:00,South,Headphones,Accessories,4,546,2184
8154,2023-12-06 17:00:00,West,Headphones,Electronics,2,218,436
8155,2023-12-06 18:00:00,South,Tablet,Electronics,4,814,3256
8156,2023-12-06 19:00:00,West,Tablet,Accessories,1,110,110
8157,2023-12-06 20:00:00,North,Tablet,Electronics,1,860,860
8158,2023-12-06 21:00:00,West,Laptop,Accessories,4,403,1612
8159,2023-12-06 22:00:00,North,Laptop,Accessories,3,859,2577
8160,2023-12-06 23:00:00,South,Laptop,Accessories,2,253,506
8161,2023-12-07 00:00:00,West,Tablet,Accessories,3,422,1266
8162,2023-12-07 01:00:00,South,Phone,Electronics,4,636,2544
8163,2023-12-07 02:00:00,West,Headphones,Accessories,4,544,2176
8164,2023-12-07 03:00:00,North,Laptop,Accessories,3,441,1323
8165,2023-12-07 04:00:00,North,Phone,Electronics,2,320,640
8166,2023-12-07 05:00:00,West,Tablet,Electronics,2,209,418
8167,2023-12-07 06:00:00,North,Laptop,Accessories,2,509,1018
8168,2023-12-07 07:00:00,South,Tablet,Accessories,2,517,1034
8169,2023-12-07 08:00:00,South,Phone,Accessories,2,701,1402
8170,2023-12-07 09:00:00,East,Laptop,Accessories,1,604,604
8171,2023-12-07 10:00:00,North,Laptop,Accessories,1,876,876
8172,2023-12-07 11:00:00,South,Laptop,Accessories,4,139,556
8173,2023-12-07 12:00:00,West,Laptop,Electronics,1,608,608
8174,2023-12-07 13:00:00,North,Phone,Electronics,2,558,1116
8175,2023-12-07 14:00:00,South,Laptop,Accessories,2,362,724
8176,2023-12-07 15:00:00,North,Headphones,Electronics,2,769,1538
8177,2023-12-07 16:00:00,West,Headphones,Electronics,4,217,868
8178,2023-12-07 17:00:00,South,Tablet,Accessories,4,549,2196
8179,2023-12-07 18:00:00,East,Laptop,Electronics,3,867,2601
8180,2023-12-07 19:00:00,East,Headphones,Electronics,1,513,513
8181,2023-12-07 20:00:00,North,Headphones,Accessories,1,807,807
8182,2023-12-07 21:00:00,West,Headphones,Accessories,3,925,2775
8183,2023-12-07 22:00:00,South,Phone,Accessories,3,922,2766
8184,2023-12-07 23:00:00,West,Laptop,Electronics,1,625,625
8185,2023-12-08 00:00:00,South,Phone,Accessories,2,560,1120
8186,2023-12-08 01:00:00,North,Phone,Electronics,1,217,217
8187,2023-12-08 02:00:00,South,Headphones,Accessories,2,316,632
8188,2023-12-08 03:00:00,West,Headphones,Accessories,4,816,3264
8189,2023-12-08 04:00:00,West,Tablet,Accessories,1,176,176
8190,2023-12-08 05:00:00,North,Laptop,Accessories,1,520,520
8191,2023-12-08 06:00:00,West,Laptop,Electronics,4,991,3964
8192,2023-12-08 07:00:00,South,Headphones,Electronics,4,271,1084
8193,2023-12-08 08:00:00,North,Headphones,Accessories,4,489,1956
8194,2023-12-08 09:00:00,South,Laptop,Electronics,4,125,500
8195,2023-12-08 10:00:00,West,Tablet,Accessories,4,227,908
8196,2023-12-08 11:00:00,North,Headphones,Accessories,3,473,1419
8197,2023-12-08 12:00:00,South,Tablet,Electronics,3,753,2259
8198,2023-12-08 13:00:00,West,Phone,Electronics,4,123,492
8199,2023-12-08 14:00:00,West,Headphones,Accessories,4,569,2276
8200,2023-12-08 15:00:00,East,Phone,Accessories,4,843,3372
8201,2023-12-08 16:00:00,West,Headphones,Accessories,4,522,2088
8202,2023-12-08 17:00:00,South,Phone,Electronics,2,276,552
8203,2023-12-08 18:00:00,North,Headphones,Accessories,2,952,1904
8204,2023-12-08 19:00:00,East,Tablet,Accessories,4,846,3384
8205,2023-12-08 20:00:00,West,Tablet,Accessories,4,930,3720
8206,2023-12-08 21:00:00,West,Tablet,Accessories,1,637,637
8207,2023-12-08 22:00:00,West,Phone,Accessories,4,365,1460
8208,2023-12-08 23:00:00,South,Tablet,Accessories,4,973,3892
8209,2023-12-09 00:00:00,East,Phone,Electronics,3,728,2184
8210,2023-12-09 01:00:00,South,Headphones,Accessories,2,669,1338
8211,2023-12-09 02:00:00,East,Phone,Accessories,4,369,1476
8212,2023-12-09 03:00:00,North,Headphones,Electronics,2,428,856
8213,2023-12-09 04:00:00,South,Laptop,Electronics,2,554,1108
8214,2023-12-09 05:00:00,South,Laptop,Accessories,1,394,394
8215,2023-12-09 06:00:00,North,Laptop,Electronics,2,221,442
8216,2023-12-09 07:00:00,East,Phone,Accessories,2,258,516
8217,2023-12-09 08:00:00,West,Laptop,Electronics,4,277,1108
8218,2023-12-09 09:00:00,North,Laptop,Electronics,3,755,2265
8219,2023-12-09 10:00:00,West,Laptop,Accessories,4,427,1708
8220,2023-12-09 11:00:00,West,Headphones,Electronics,4,979,3916
8221,2023-12-09 12:00:00,North,Tablet,Accessories,3,406,1218
8222,2023-12-09 13:00:00,East,Phone,Electronics,3,188,564
8223,2023-12-09 14:00:00,West,Laptop,Accessories,1,850,850
8224,2023-12-09 15:00:00,North,Headphones,Electronics,3,137,411
8225,2023-12-09 16:00:00,South,Tablet,Accessories,4,972,3888
8226,2023-12-09 17:00:00,South,Tablet,Accessories,3,690,2070
8227,2023-12-09 18:00:00,South,Tablet,Accessories,3,956,2868
8228,2023-12-09 19:00:00,North,Headphones,Accessories,3,938,2814
8229,2023-12-09 20:00:00,South,Laptop,Electronics,2,445,890
8230,2023-12-09 21:00:00,West,Tablet,Accessories,1,351,351
8231,2023-12-09 22:00:00,South,Headphones,Electronics,2,939,1878
8232,2023-12-09 23:00:00,South,Headphones,Electronics,2,248,496
8233,2023-12-10 00:00:00,West,Phone,Accessories,1,115,115
8234,2023-12-10 01:00:00,South,Headphones,Accessories,2,466,932
8235,2023-12-10 02:00:00,West,Tablet,Electronics,3,934,2802
8236,2023-12-10 03:00:00,South,Tablet,Electronics,1,932,932
8237,2023-12-10 04:00:00,West,Headphones,Electronics,2,880,1760
8238,2023-12-10 05:00:00,South,Tablet,Accessories,4,217,868
8239,2023-12-10 06:00:00,West,Headphones,Accessories,2,803,1606
8240,2023-12-10 07:00:00,North,Tablet,Electronics,4,416,1664
8241,2023-12-10 08:00:00,West,Phone,Electronics,3,387,1161
8242,2023-12-10 09:00:00,South,Laptop,Electronics,4,450,1800
8243,2023-12-10 10:00:00,South,Phone,Accessories,2,396,792
8244,2023-12-10 11:00:00,East,Phone,Electronics,2,293,586
8245,2023-12-10 12:00:00,West,Laptop,Electronics,2,491,982
8246,2023-12-10 13:00:00,North,Tablet,Electronics,1,542,542
8247,2023-12-10 14:00:00,West,Laptop,Electronics,1,380,380
8248,2023-12-10 15:00:00,West,Headphones,Accessories,2,400,800
8249,2023-12-10 16:00:00,North,Laptop,Electronics,2,997,1994
8250,2023-12-10 17:00:00,West,Phone,Accessories,3,525,1575
8251,2023-12-10 18:00:00,North,Laptop,Accessories,1,349,349
8252,2023-12-10 19:00:00,North,Tablet,Electronics,1,842,842
8253,2023-12-10 20:00:00,West,Phone,Accessories,1,614,614
8254,2023-12-10 21:00:00,West,Headphones,Electronics,4,785,3140
8255,2023-12-10 22:00:00,South,Tablet,Electronics,2,851,1702
8256,2023-12-10 23:00:00,South,Phone,Electronics,3,505,1515
8257,2023-12-11 00:00:00,East,Headphones,Electronics,3,715,2145
8258,2023-12-11 01:00:00,East,Tablet,Electronics,2,900,1800
8259,2023-12-11 02:00:00,West,Headphones,Accessories,2,343,686
8260,2023-12-11 03:00:00,North,Laptop,Accessories,3,899,2697
8261,2023-12-11 04:00:00,East,Laptop,Electronics,4,466,1864
8262,2023-12-11 05:00:00,West,Headphones,Accessories,3,884,2652
